slot_id,scenario_id,scenario_name,airport_code,airport_name,slot_time,slot_type,total_slots,used_slots,available_slots,is_congested,slot_restriction
SLT-9-FRA-09,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T09:00:00Z,ARRIVAL,42,38,5,N,NONE
SLT-9-FRA-10,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T10:00:00Z,ARRIVAL,32,35,1,N,NOISE
SLT-9-FRA-11,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T11:00:00Z,ARRIVAL,25,25,6,N,NONE
SLT-9-FRA-12,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T12:00:00Z,DEPARTURE,26,32,8,N,NONE
SLT-9-FRA-13,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T13:00:00Z,ARRIVAL,28,24,10,Y,NONE
SLT-9-FRA-14,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T14:00:00Z,ARRIVAL,42,29,4,N,NONE
SLT-9-FRA-15,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T15:00:00Z,DEPARTURE,26,17,1,N,NONE
SLT-9-FRA-16,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T16:00:00Z,DEPARTURE,37,23,9,N,NONE
SLT-9-FRA-17,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T17:00:00Z,ARRIVAL,45,36,0,N,CAPACITY
SLT-9-FRA-18,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T18:00:00Z,DEPARTURE,44,15,3,N,NONE
SLT-9-FRA-19,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T19:00:00Z,DEPARTURE,39,26,8,N,NONE
SLT-9-FRA-20,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T20:00:00Z,DEPARTURE,35,28,8,N,NONE
SLT-9-FRA-21,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T21:00:00Z,ARRIVAL,26,30,0,Y,NONE
SLT-9-FRA-22,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T22:00:00Z,ARRIVAL,50,19,10,Y,NONE
SLT-9-FRA-23,9,Security Threat + Geopolitical Airspace Diversion,FRA,Frankfurt,2026-01-28T23:00:00Z,DEPARTURE,47,30,7,Y,NOISE
SLT-9-JFK-06,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T06:00:00Z,DEPARTURE,30,27,9,N,NONE
SLT-9-JFK-07,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T07:00:00Z,DEPARTURE,46,43,0,Y,NONE
SLT-9-JFK-08,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T08:00:00Z,ARRIVAL,27,17,5,Y,NONE
SLT-9-JFK-09,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T09:00:00Z,ARRIVAL,27,24,4,N,NONE
SLT-9-JFK-10,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T10:00:00Z,DEPARTURE,41,28,7,N,CAPACITY
SLT-9-JFK-11,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T11:00:00Z,DEPARTURE,37,23,8,Y,NONE
SLT-9-JFK-12,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T12:00:00Z,ARRIVAL,25,28,4,Y,NONE
SLT-9-JFK-13,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T13:00:00Z,DEPARTURE,25,25,4,N,NONE
SLT-9-JFK-14,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T14:00:00Z,DEPARTURE,34,23,7,Y,NONE
SLT-9-JFK-15,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T15:00:00Z,ARRIVAL,40,24,9,N,NONE
SLT-9-JFK-16,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T16:00:00Z,ARRIVAL,34,21,2,N,NONE
SLT-9-JFK-17,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T17:00:00Z,ARRIVAL,47,27,0,N,NONE
SLT-9-JFK-18,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T18:00:00Z,DEPARTURE,50,28,6,N,NONE
SLT-9-JFK-19,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T19:00:00Z,ARRIVAL,44,16,10,Y,NONE
SLT-9-JFK-20,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T20:00:00Z,DEPARTURE,33,24,3,N,CAPACITY
SLT-9-JFK-21,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T21:00:00Z,ARRIVAL,31,21,2,N,NONE
SLT-9-JFK-22,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T22:00:00Z,DEPARTURE,40,21,5,N,NONE
SLT-9-JFK-23,9,Security Threat + Geopolitical Airspace Diversion,JFK,John F Kennedy,2026-01-28T23:00:00Z,DEPARTURE,38,23,10,N,NONE
SLT-9-DEL-06,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T06:00:00Z,DEPARTURE,24,20,9,Y,NONE
SLT-9-DEL-07,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T07:00:00Z,ARRIVAL,31,35,6,N,NONE
SLT-9-DEL-08,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T08:00:00Z,DEPARTURE,37,20,2,Y,NONE
SLT-9-DEL-09,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T09:00:00Z,ARRIVAL,33,43,2,N,NONE
SLT-9-DEL-10,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T10:00:00Z,DEPARTURE,36,23,5,N,NONE
SLT-9-DEL-11,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T11:00:00Z,DEPARTURE,50,35,2,Y,NONE
SLT-9-DEL-12,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T12:00:00Z,ARRIVAL,50,38,5,Y,WEATHER
SLT-9-DEL-13,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T13:00:00Z,DEPARTURE,34,40,2,N,CAPACITY
SLT-9-DEL-14,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T14:00:00Z,ARRIVAL,41,36,9,Y,NONE
SLT-9-DEL-15,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T15:00:00Z,ARRIVAL,49,24,10,Y,NONE
SLT-9-DEL-16,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T16:00:00Z,DEPARTURE,24,15,8,N,WEATHER
SLT-9-DEL-17,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T17:00:00Z,ARRIVAL,37,44,0,N,NONE
SLT-9-DEL-18,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T18:00:00Z,ARRIVAL,50,45,1,N,NONE
SLT-9-DEL-19,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T19:00:00Z,DEPARTURE,21,15,2,N,WEATHER
SLT-9-DEL-20,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T20:00:00Z,DEPARTURE,50,34,9,Y,NONE
SLT-9-DEL-21,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T21:00:00Z,DEPARTURE,35,35,10,N,NONE
SLT-9-DEL-22,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T22:00:00Z,DEPARTURE,29,36,9,N,NONE
SLT-9-DEL-23,9,Security Threat + Geopolitical Airspace Diversion,DEL,Indira Gandhi,2026-01-28T23:00:00Z,DEPARTURE,23,23,2,Y,CAPACITY
SLT-9-SYD-06,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T06:00:00Z,ARRIVAL,43,45,7,Y,NONE
SLT-9-SYD-07,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T07:00:00Z,ARRIVAL,44,29,5,N,NONE
SLT-9-SYD-08,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T08:00:00Z,ARRIVAL,49,23,10,Y,NONE
SLT-9-SYD-09,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T09:00:00Z,ARRIVAL,42,20,4,N,NONE
SLT-9-SYD-10,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T10:00:00Z,DEPARTURE,37,43,9,N,NONE
SLT-9-SYD-11,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T11:00:00Z,DEPARTURE,48,42,10,N,NONE
SLT-9-SYD-12,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T12:00:00Z,DEPARTURE,21,39,8,N,NONE
SLT-9-SYD-13,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T13:00:00Z,ARRIVAL,45,27,0,Y,NONE
SLT-9-SYD-14,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T14:00:00Z,DEPARTURE,30,45,3,Y,CAPACITY
SLT-9-SYD-15,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T15:00:00Z,DEPARTURE,20,30,4,N,NONE
SLT-9-SYD-16,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T16:00:00Z,ARRIVAL,36,34,8,Y,NONE
SLT-9-SYD-17,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T17:00:00Z,ARRIVAL,31,19,0,N,NONE
SLT-9-SYD-18,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T18:00:00Z,ARRIVAL,46,36,4,Y,NONE
SLT-9-SYD-19,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T19:00:00Z,DEPARTURE,47,35,5,N,NONE
SLT-9-SYD-20,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T20:00:00Z,ARRIVAL,41,45,7,N,NONE
SLT-9-SYD-21,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T21:00:00Z,ARRIVAL,37,20,2,Y,WEATHER
SLT-9-SYD-22,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T22:00:00Z,ARRIVAL,43,35,6,N,NOISE
SLT-9-SYD-23,9,Security Threat + Geopolitical Airspace Diversion,SYD,Sydney Kingsford Smith,2026-01-28T23:00:00Z,DEPARTURE,47,42,0,N,NONE
SLT-9-CAI-06,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T06:00:00Z,ARRIVAL,39,16,9,N,NONE
SLT-9-CAI-07,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T07:00:00Z,ARRIVAL,41,32,7,N,NONE
SLT-9-CAI-08,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T08:00:00Z,ARRIVAL,46,37,8,N,NONE
SLT-9-CAI-09,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T09:00:00Z,ARRIVAL,48,27,10,Y,NONE
SLT-9-CAI-10,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T10:00:00Z,ARRIVAL,36,33,3,N,NONE
SLT-9-CAI-11,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T11:00:00Z,DEPARTURE,22,24,1,N,NONE
SLT-9-CAI-12,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T12:00:00Z,DEPARTURE,32,19,6,N,NONE
SLT-9-CAI-13,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T13:00:00Z,DEPARTURE,31,32,7,N,NONE
SLT-9-CAI-14,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T14:00:00Z,ARRIVAL,38,19,7,Y,NONE
SLT-9-CAI-15,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T15:00:00Z,ARRIVAL,48,36,0,Y,NONE
SLT-9-CAI-16,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T16:00:00Z,ARRIVAL,43,24,6,N,NONE
SLT-9-CAI-17,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T17:00:00Z,ARRIVAL,20,35,10,N,NOISE
SLT-9-CAI-18,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T18:00:00Z,ARRIVAL,25,42,8,Y,NONE
SLT-9-CAI-19,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T19:00:00Z,ARRIVAL,50,25,10,Y,NONE
SLT-9-CAI-20,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T20:00:00Z,DEPARTURE,36,24,4,Y,NONE
SLT-9-CAI-21,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T21:00:00Z,DEPARTURE,27,17,2,N,NONE
SLT-9-CAI-22,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T22:00:00Z,DEPARTURE,45,18,1,N,NONE
SLT-9-CAI-23,9,Security Threat + Geopolitical Airspace Diversion,CAI,Cairo International,2026-01-28T23:00:00Z,ARRIVAL,36,18,0,N,NONE
SLT-9-FCO-06,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T06:00:00Z,DEPARTURE,31,28,10,N,NONE
SLT-9-FCO-07,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T07:00:00Z,ARRIVAL,47,23,2,N,NONE
SLT-9-FCO-08,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T08:00:00Z,ARRIVAL,50,22,0,N,NONE
SLT-9-FCO-09,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T09:00:00Z,ARRIVAL,45,27,7,N,NONE
SLT-9-FCO-10,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T10:00:00Z,DEPARTURE,26,18,0,N,CAPACITY
SLT-9-FCO-11,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T11:00:00Z,DEPARTURE,48,29,0,N,NOISE
SLT-9-FCO-12,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T12:00:00Z,DEPARTURE,21,18,4,N,NONE
SLT-9-FCO-13,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T13:00:00Z,ARRIVAL,28,33,10,Y,NONE
SLT-9-FCO-14,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T14:00:00Z,ARRIVAL,31,37,2,N,NONE
SLT-9-FCO-15,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T15:00:00Z,ARRIVAL,20,43,9,N,NONE
SLT-9-FCO-16,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T16:00:00Z,ARRIVAL,36,40,4,Y,NONE
SLT-9-FCO-17,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T17:00:00Z,ARRIVAL,27,29,4,N,NOISE
SLT-9-FCO-18,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T18:00:00Z,ARRIVAL,40,35,2,N,NONE
SLT-9-FCO-19,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T19:00:00Z,DEPARTURE,47,38,2,N,WEATHER
SLT-9-FCO-20,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T20:00:00Z,ARRIVAL,26,40,3,Y,NONE
SLT-9-FCO-21,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T21:00:00Z,DEPARTURE,29,15,9,N,NONE
SLT-9-FCO-22,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T22:00:00Z,ARRIVAL,29,21,6,N,NONE
SLT-9-FCO-23,9,Security Threat + Geopolitical Airspace Diversion,FCO,Fiumicino,2026-01-28T23:00:00Z,ARRIVAL,39,31,10,Y,WEATHER
SLT-9-DOH-06,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T06:00:00Z,DEPARTURE,33,16,10,N,NOISE
SLT-9-DOH-07,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T07:00:00Z,DEPARTURE,38,40,7,Y,NONE
SLT-9-DOH-08,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T08:00:00Z,DEPARTURE,48,25,10,Y,NOISE
SLT-9-DOH-09,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T09:00:00Z,ARRIVAL,39,29,7,Y,NOISE
SLT-9-DOH-10,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T10:00:00Z,DEPARTURE,39,38,7,N,NONE
SLT-9-DOH-11,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T11:00:00Z,DEPARTURE,21,25,8,Y,NONE
SLT-9-DOH-12,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T12:00:00Z,ARRIVAL,24,43,6,Y,NONE
SLT-9-DOH-13,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T13:00:00Z,DEPARTURE,40,42,9,Y,NOISE
SLT-9-DOH-14,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T14:00:00Z,DEPARTURE,45,39,8,N,NONE
SLT-9-DOH-15,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T15:00:00Z,DEPARTURE,20,40,9,N,NONE
SLT-9-DOH-16,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T16:00:00Z,ARRIVAL,46,33,3,N,WEATHER
SLT-9-DOH-17,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T17:00:00Z,ARRIVAL,46,38,4,N,NONE
SLT-9-DOH-18,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T18:00:00Z,DEPARTURE,26,26,10,N,WEATHER
SLT-9-DOH-19,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T19:00:00Z,ARRIVAL,25,32,8,N,NONE
SLT-9-DOH-20,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T20:00:00Z,ARRIVAL,34,30,2,Y,WEATHER
SLT-9-DOH-21,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T21:00:00Z,DEPARTURE,39,16,10,N,WEATHER
SLT-9-DOH-22,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T22:00:00Z,DEPARTURE,50,34,10,N,NONE
SLT-9-DOH-23,9,Security Threat + Geopolitical Airspace Diversion,DOH,Hamad International,2026-01-28T23:00:00Z,DEPARTURE,21,31,9,N,NONE
SLT-9-MCT-06,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T06:00:00Z,ARRIVAL,37,41,8,N,NONE
SLT-9-MCT-07,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T07:00:00Z,DEPARTURE,30,18,1,N,NONE
SLT-9-MCT-08,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T08:00:00Z,DEPARTURE,24,16,1,Y,NONE
SLT-9-MCT-09,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T09:00:00Z,ARRIVAL,31,30,1,N,NONE
SLT-9-MCT-10,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T10:00:00Z,DEPARTURE,24,28,1,Y,NONE
SLT-9-MCT-11,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T11:00:00Z,DEPARTURE,26,22,1,N,NONE
SLT-9-MCT-12,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T12:00:00Z,DEPARTURE,48,38,3,N,NONE
SLT-9-MCT-13,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T13:00:00Z,DEPARTURE,50,20,4,N,NONE
SLT-9-MCT-14,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T14:00:00Z,ARRIVAL,21,30,10,Y,NONE
SLT-9-MCT-15,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T15:00:00Z,DEPARTURE,43,17,4,N,NONE
SLT-9-MCT-16,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T16:00:00Z,DEPARTURE,46,23,5,N,NONE
SLT-9-MCT-17,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T17:00:00Z,ARRIVAL,20,19,8,N,NONE
SLT-9-MCT-18,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T18:00:00Z,DEPARTURE,43,40,7,N,NONE
SLT-9-MCT-19,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T19:00:00Z,ARRIVAL,46,25,0,N,NONE
SLT-9-MCT-20,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T20:00:00Z,ARRIVAL,36,38,3,N,NONE
SLT-9-MCT-21,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T21:00:00Z,DEPARTURE,32,33,1,N,NONE
SLT-9-MCT-22,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T22:00:00Z,ARRIVAL,35,25,7,Y,WEATHER
SLT-9-MCT-23,9,Security Threat + Geopolitical Airspace Diversion,MCT,Muscat International,2026-01-28T23:00:00Z,ARRIVAL,23,29,5,N,NONE
SLT-9-JED-06,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T06:00:00Z,DEPARTURE,30,25,9,Y,NONE
SLT-9-JED-07,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T07:00:00Z,DEPARTURE,37,28,8,N,NONE
SLT-9-JED-08,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T08:00:00Z,ARRIVAL,47,34,10,N,NONE
SLT-9-JED-09,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T09:00:00Z,ARRIVAL,30,33,5,N,NONE
SLT-9-JED-10,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T10:00:00Z,DEPARTURE,31,25,10,N,NONE
SLT-9-JED-11,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T11:00:00Z,DEPARTURE,44,42,5,Y,NOISE
SLT-9-JED-12,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T12:00:00Z,DEPARTURE,46,23,8,N,NONE
SLT-9-JED-13,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T13:00:00Z,DEPARTURE,41,31,7,N,WEATHER
SLT-9-JED-14,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T14:00:00Z,ARRIVAL,31,32,10,N,WEATHER
SLT-9-JED-15,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T15:00:00Z,ARRIVAL,36,19,6,N,NONE
SLT-9-JED-16,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T16:00:00Z,DEPARTURE,31,44,3,N,NONE
SLT-9-JED-17,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T17:00:00Z,DEPARTURE,44,21,2,N,NONE
SLT-9-JED-18,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T18:00:00Z,ARRIVAL,49,26,5,N,NONE
SLT-9-JED-19,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T19:00:00Z,ARRIVAL,30,30,4,N,NONE
SLT-9-JED-20,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T20:00:00Z,ARRIVAL,25,22,6,N,NONE
SLT-9-JED-21,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T21:00:00Z,DEPARTURE,22,31,1,N,NONE
SLT-9-JED-22,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T22:00:00Z,ARRIVAL,23,29,4,Y,NONE
SLT-9-JED-23,9,Security Threat + Geopolitical Airspace Diversion,JED,King Abdulaziz,2026-01-28T23:00:00Z,ARRIVAL,41,19,2,N,NONE
SLT-10-AUH-06,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T06:00:00Z,DEPARTURE,20,26,3,N,NONE
SLT-10-AUH-07,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T07:00:00Z,ARRIVAL,35,45,9,Y,NONE
SLT-10-AUH-08,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T08:00:00Z,ARRIVAL,43,39,4,Y,NONE
SLT-10-AUH-09,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T09:00:00Z,ARRIVAL,35,24,5,N,NOISE
SLT-10-AUH-10,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T10:00:00Z,ARRIVAL,30,32,6,Y,NOISE
SLT-10-AUH-11,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T11:00:00Z,ARRIVAL,41,16,7,N,NONE
SLT-10-AUH-12,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T12:00:00Z,ARRIVAL,22,15,0,Y,NONE
SLT-10-AUH-13,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T13:00:00Z,ARRIVAL,43,15,7,N,NONE
SLT-10-AUH-14,10,Medical Emergency + Tarmac Delay + Slot Unavailability,AUH,Abu Dhabi International,2026-01-29T14:00:00Z,ARRIVAL,38,19,7,Y,NONE
