transaction_id,booking_id,flight_id,passenger_id,pnr,scenario_id,transaction_type,transaction_date,amount_usd,amount_aed,amount_inr,currency,payment_method,payment_status,tax_amount_usd,surcharge_usd,discount_usd,promo_code
TXN-012242,BKG-9686,FLT-1087,PAX-9686,DDJ299,9,TICKET_PURCHASE,2025-11-07,383.02,1405.67,31981.87,AED,CASH,COMPLETED,45.96,28.35,1.51,PROMO496
TXN-012243,BKG-9686,FLT-1087,PAX-9686,DDJ299,9,LOUNGE_ACCESS,2025-11-07,153.54,563.5,12820.79,USD,LOYALTY_POINTS,COMPLETED,7.68,0.0,0.0,
TXN-012244,BKG-9687,FLT-1087,PAX-9687,GBZ580,9,TICKET_PURCHASE,2025-11-27,1211.15,4444.93,101131.22,GBP,CASH,COMPLETED,145.34,96.48,0.0,
TXN-012245,BKG-9688,FLT-1087,PAX-9688,OHH521,9,TICKET_PURCHASE,2025-11-19,1075.75,3948.0,89825.15,INR,CREDIT_CARD,COMPLETED,129.09,52.09,0.0,
TXN-012246,BKG-9689,FLT-1087,PAX-9689,GUH863,9,TICKET_PURCHASE,2025-11-04,1455.07,5340.11,121498.49,GBP,CASH,COMPLETED,174.61,52.56,0.0,
TXN-012247,BKG-9689,FLT-1087,PAX-9689,GUH863,9,LOUNGE_ACCESS,2025-11-04,88.11,323.35,7356.83,USD,CREDIT_CARD,COMPLETED,4.41,0.0,0.0,
TXN-012248,BKG-9690,FLT-1087,PAX-9690,SAT107,9,TICKET_PURCHASE,2025-12-05,2496.74,9163.02,208477.49,AED,CREDIT_CARD,COMPLETED,299.61,31.04,272.09,PROMO931
TXN-012249,BKG-9690,FLT-1087,PAX-9690,SAT107,9,LOUNGE_ACCESS,2025-12-05,270.19,991.61,22561.13,USD,LOYALTY_POINTS,COMPLETED,13.51,0.0,0.0,
TXN-012250,BKG-9691,FLT-1087,PAX-9691,LXH856,9,TICKET_PURCHASE,2026-01-02,2140.59,7855.96,178739.12,USD,CASH,COMPLETED,256.87,80.37,0.0,
TXN-012251,BKG-9692,FLT-1087,PAX-9692,JQD403,9,TICKET_PURCHASE,2025-12-23,2112.58,7753.16,176400.13,GBP,BANK_TRANSFER,COMPLETED,253.51,97.09,0.0,
TXN-012252,BKG-9692,FLT-1087,PAX-9692,JQD403,9,LOUNGE_ACCESS,2025-12-23,170.29,624.96,14219.2,INR,CREDIT_CARD,COMPLETED,8.51,0.0,0.0,
TXN-012253,BKG-9693,FLT-1087,PAX-9693,EZI502,9,TICKET_PURCHASE,2025-11-27,2096.52,7694.23,175059.35,GBP,BANK_TRANSFER,COMPLETED,251.58,60.02,101.91,PROMO765
TXN-012254,BKG-9693,FLT-1087,PAX-9693,EZI502,9,SEAT_UPGRADE,2025-11-27,140.09,514.13,11697.49,USD,VOUCHER,COMPLETED,7.0,0.0,0.0,
TXN-012255,BKG-9694,FLT-1087,PAX-9694,ZGK174,9,TICKET_PURCHASE,2026-01-16,1068.36,3920.88,89208.01,EUR,CREDIT_CARD,COMPLETED,128.2,85.35,0.0,
TXN-012256,BKG-9694,FLT-1087,PAX-9694,ZGK174,9,MEAL_PURCHASE,2026-01-16,197.02,723.08,16451.54,INR,CASH,COMPLETED,9.85,0.0,0.0,
TXN-012257,BKG-9695,FLT-1087,PAX-9695,AXL840,9,TICKET_PURCHASE,2025-12-26,1313.29,4819.78,109659.82,GBP,VOUCHER,COMPLETED,157.59,92.61,0.0,
TXN-012258,BKG-9696,FLT-1087,PAX-9696,EUB901,9,TICKET_PURCHASE,2025-12-03,1598.17,5865.29,133447.37,EUR,LOYALTY_POINTS,COMPLETED,191.78,87.41,0.0,
TXN-012259,BKG-9697,FLT-1087,PAX-9697,QNE135,9,TICKET_PURCHASE,2025-12-08,2436.94,8943.55,203484.12,GBP,DEBIT_CARD,COMPLETED,292.43,31.62,0.0,
TXN-012260,BKG-9697,FLT-1087,PAX-9697,QNE135,9,SEAT_UPGRADE,2025-12-08,189.53,695.56,15825.46,INR,VOUCHER,COMPLETED,9.48,0.0,0.0,
TXN-012261,BKG-9698,FLT-1087,PAX-9698,UPQ616,9,TICKET_PURCHASE,2025-12-01,1529.74,5614.16,127733.52,INR,DEBIT_CARD,COMPLETED,183.57,53.58,0.0,
TXN-012262,BKG-9698,FLT-1087,PAX-9698,UPQ616,9,SEAT_UPGRADE,2025-12-01,51.79,190.05,4324.12,INR,DEBIT_CARD,COMPLETED,2.59,0.0,0.0,
TXN-012263,BKG-9699,FLT-1087,PAX-9699,DJK419,9,TICKET_PURCHASE,2025-12-27,1826.26,6702.39,152492.96,GBP,VOUCHER,COMPLETED,219.15,51.27,0.0,
TXN-012264,BKG-9699,FLT-1087,PAX-9699,DJK419,9,BAGGAGE_FEE,2025-12-27,172.41,632.76,14396.55,USD,CASH,COMPLETED,8.62,0.0,0.0,
TXN-012265,BKG-9700,FLT-1087,PAX-9700,WNK410,9,TICKET_PURCHASE,2025-12-19,1320.49,4846.18,110260.61,AED,LOYALTY_POINTS,COMPLETED,158.46,50.2,0.0,
TXN-012266,BKG-9701,FLT-1088,PAX-9701,NCO853,9,TICKET_PURCHASE,2025-11-14,1489.04,5464.76,124334.51,EUR,DEBIT_CARD,COMPLETED,178.68,37.03,0.0,
TXN-012267,BKG-9702,FLT-1088,PAX-9702,GVO722,9,TICKET_PURCHASE,2025-11-04,560.64,2057.55,46813.44,AED,CASH,COMPLETED,67.28,80.35,0.0,
TXN-012268,BKG-9703,FLT-1088,PAX-9703,IXX212,9,TICKET_PURCHASE,2026-01-05,1974.08,7244.86,164835.43,AED,DEBIT_CARD,COMPLETED,236.89,55.41,77.61,PROMO448
TXN-012269,BKG-9704,FLT-1088,PAX-9704,AQJ263,9,TICKET_PURCHASE,2025-11-20,1317.33,4834.62,109997.42,EUR,CREDIT_CARD,COMPLETED,158.08,69.08,55.85,PROMO816
TXN-012270,BKG-9705,FLT-1088,PAX-9705,ATS793,9,TICKET_PURCHASE,2025-12-13,1920.16,7046.98,160333.31,EUR,CASH,COMPLETED,230.42,31.34,0.0,
TXN-012271,BKG-9705,FLT-1088,PAX-9705,ATS793,9,MEAL_PURCHASE,2025-12-13,170.87,627.09,14267.53,USD,VOUCHER,COMPLETED,8.54,0.0,0.0,
TXN-012272,BKG-9706,FLT-1088,PAX-9706,UFG120,9,TICKET_PURCHASE,2026-01-03,925.34,3396.0,77265.93,AED,CREDIT_CARD,COMPLETED,111.04,40.08,0.0,
TXN-012273,BKG-9707,FLT-1088,PAX-9707,QXB936,9,TICKET_PURCHASE,2025-11-09,1121.93,4117.47,93680.9,AED,LOYALTY_POINTS,COMPLETED,134.63,51.47,0.0,
TXN-012274,BKG-9708,FLT-1088,PAX-9708,LRQ377,9,TICKET_PURCHASE,2025-11-19,1340.82,4920.83,111958.84,AED,VOUCHER,COMPLETED,160.9,69.23,0.0,
TXN-012275,BKG-9708,FLT-1088,PAX-9708,LRQ377,9,LOUNGE_ACCESS,2025-11-19,31.73,116.44,2649.32,INR,CREDIT_CARD,COMPLETED,1.59,0.0,0.0,
TXN-012276,BKG-9709,FLT-1088,PAX-9709,CFV832,9,TICKET_PURCHASE,2025-12-07,375.17,1376.89,31326.97,EUR,LOYALTY_POINTS,COMPLETED,45.02,40.84,0.0,
TXN-012277,BKG-9709,FLT-1088,PAX-9709,CFV832,9,LOUNGE_ACCESS,2025-12-07,199.19,731.04,16632.65,INR,VOUCHER,COMPLETED,9.96,0.0,0.0,
TXN-012278,BKG-9710,FLT-1088,PAX-9710,XWO739,9,TICKET_PURCHASE,2025-12-18,1038.25,3810.38,86693.9,AED,VOUCHER,COMPLETED,124.59,20.1,62.18,PROMO900
TXN-012279,BKG-9710,FLT-1088,PAX-9710,XWO739,9,BAGGAGE_FEE,2025-12-18,294.46,1080.67,24587.47,AED,BANK_TRANSFER,COMPLETED,14.72,0.0,0.0,
TXN-012280,BKG-9711,FLT-1088,PAX-9711,VFP765,9,TICKET_PURCHASE,2025-12-08,249.83,916.87,20860.58,INR,DEBIT_CARD,COMPLETED,29.98,99.77,0.0,
TXN-012281,BKG-9711,FLT-1088,PAX-9711,VFP765,9,BAGGAGE_FEE,2025-12-08,224.39,823.52,18736.84,USD,DEBIT_CARD,COMPLETED,11.22,0.0,0.0,
TXN-012282,BKG-9712,FLT-1088,PAX-9712,KEB435,9,TICKET_PURCHASE,2025-11-13,1308.0,4800.34,109217.62,AED,BANK_TRANSFER,COMPLETED,156.96,41.93,0.0,
TXN-012283,BKG-9713,FLT-1088,PAX-9713,PPD213,9,TICKET_PURCHASE,2025-11-02,1063.73,3903.9,88821.8,INR,LOYALTY_POINTS,COMPLETED,127.65,75.06,72.11,PROMO867
TXN-012284,BKG-9714,FLT-1088,PAX-9714,CEA284,9,TICKET_PURCHASE,2026-01-05,1848.74,6784.88,154369.82,USD,DEBIT_CARD,COMPLETED,221.85,62.03,0.0,
TXN-012285,BKG-9714,FLT-1088,PAX-9714,CEA284,9,SEAT_UPGRADE,2026-01-05,157.19,576.87,13124.99,USD,CREDIT_CARD,COMPLETED,7.86,0.0,0.0,
TXN-012286,BKG-9715,FLT-1088,PAX-9715,KOC715,9,TICKET_PURCHASE,2025-10-30,1924.28,7062.09,160676.99,EUR,BANK_TRANSFER,COMPLETED,230.91,50.16,6.46,PROMO208
TXN-012287,BKG-9715,FLT-1088,PAX-9715,KOC715,9,LOUNGE_ACCESS,2025-10-30,163.7,600.77,13668.64,AED,VOUCHER,COMPLETED,8.18,0.0,0.0,
TXN-012288,BKG-9716,FLT-1088,PAX-9716,OSC402,9,TICKET_PURCHASE,2026-01-10,501.54,1840.65,41878.6,EUR,VOUCHER,COMPLETED,60.18,78.04,0.0,
TXN-012289,BKG-9716,FLT-1088,PAX-9716,OSC402,9,SEAT_UPGRADE,2026-01-10,115.34,423.29,9630.6,INR,VOUCHER,COMPLETED,5.77,0.0,0.0,
TXN-012290,BKG-9717,FLT-1088,PAX-9717,KVY286,9,TICKET_PURCHASE,2025-11-21,1050.5,3855.33,87716.56,EUR,CASH,COMPLETED,126.06,91.63,0.0,
TXN-012291,BKG-9717,FLT-1088,PAX-9717,KVY286,9,LOUNGE_ACCESS,2025-11-21,199.04,730.49,16620.09,INR,DEBIT_CARD,COMPLETED,9.95,0.0,0.0,
TXN-012292,BKG-9718,FLT-1088,PAX-9718,DEE857,9,TICKET_PURCHASE,2026-01-17,420.46,1543.1,35108.75,AED,BANK_TRANSFER,COMPLETED,50.46,64.39,24.87,PROMO833
TXN-012293,BKG-9719,FLT-1088,PAX-9719,HYZ693,9,TICKET_PURCHASE,2026-01-07,2172.4,7972.7,181395.22,INR,VOUCHER,COMPLETED,260.69,81.31,0.0,
TXN-012294,BKG-9719,FLT-1088,PAX-9719,HYZ693,9,SEAT_UPGRADE,2026-01-07,222.33,815.96,18564.8,AED,CREDIT_CARD,COMPLETED,11.12,0.0,0.0,
TXN-012295,BKG-9720,FLT-1088,PAX-9720,LGV153,9,TICKET_PURCHASE,2025-11-02,316.02,1159.79,26387.54,INR,VOUCHER,COMPLETED,37.92,34.17,20.24,PROMO532
TXN-012296,BKG-9721,FLT-1088,PAX-9721,LIC967,9,TICKET_PURCHASE,2026-01-08,1571.56,5767.61,131224.84,INR,DEBIT_CARD,COMPLETED,188.59,32.55,0.0,
TXN-012297,BKG-9722,FLT-1088,PAX-9722,TYN450,9,TICKET_PURCHASE,2025-11-12,2271.0,8334.57,189628.52,GBP,VOUCHER,COMPLETED,272.52,78.3,157.91,PROMO166
TXN-012298,BKG-9723,FLT-1088,PAX-9723,CGC445,9,TICKET_PURCHASE,2025-12-09,1402.64,5147.68,117120.33,EUR,BANK_TRANSFER,COMPLETED,168.32,78.93,0.0,
TXN-012299,BKG-9724,FLT-1088,PAX-9724,AWO478,9,TICKET_PURCHASE,2025-11-14,1694.5,6218.83,141491.11,AED,VOUCHER,COMPLETED,203.34,64.68,103.54,PROMO944
TXN-012300,BKG-9725,FLT-1088,PAX-9725,HKS836,9,TICKET_PURCHASE,2025-12-26,1791.62,6575.25,149600.26,GBP,CASH,COMPLETED,214.99,87.82,182.74,PROMO868
TXN-012301,BKG-9725,FLT-1088,PAX-9725,HKS836,9,MEAL_PURCHASE,2025-12-26,296.35,1087.59,24744.97,USD,DEBIT_CARD,COMPLETED,14.82,0.0,0.0,
TXN-012302,BKG-9726,FLT-1088,PAX-9726,TWD664,9,TICKET_PURCHASE,2025-12-31,1842.48,6761.89,153846.88,INR,BANK_TRANSFER,COMPLETED,221.1,57.87,0.0,
TXN-012303,BKG-9726,FLT-1088,PAX-9726,TWD664,9,LOUNGE_ACCESS,2025-12-31,246.81,905.79,20608.61,INR,CASH,COMPLETED,12.34,0.0,0.0,
TXN-012304,BKG-9727,FLT-1088,PAX-9727,ZPF388,9,TICKET_PURCHASE,2025-11-29,1498.92,5501.04,125160.01,INR,CREDIT_CARD,COMPLETED,179.87,72.75,135.53,PROMO652
TXN-012305,BKG-9727,FLT-1088,PAX-9727,ZPF388,9,LOUNGE_ACCESS,2025-11-29,67.95,249.37,5673.63,INR,LOYALTY_POINTS,COMPLETED,3.4,0.0,0.0,
TXN-012306,BKG-9728,FLT-1088,PAX-9728,FBF993,9,TICKET_PURCHASE,2025-11-03,1947.62,7147.77,162626.45,INR,VOUCHER,COMPLETED,233.71,77.15,0.0,
TXN-012307,BKG-9729,FLT-1088,PAX-9729,JXO744,9,TICKET_PURCHASE,2025-11-06,847.89,3111.76,70798.94,USD,LOYALTY_POINTS,COMPLETED,101.75,57.35,0.0,
TXN-012308,BKG-9729,FLT-1088,PAX-9729,JXO744,9,BAGGAGE_FEE,2025-11-06,281.01,1031.32,23464.62,USD,DEBIT_CARD,COMPLETED,14.05,0.0,0.0,
TXN-012309,BKG-9730,FLT-1088,PAX-9730,MYE363,9,TICKET_PURCHASE,2026-01-16,971.57,3565.65,81125.87,AED,BANK_TRANSFER,COMPLETED,116.59,72.47,0.0,
TXN-012310,BKG-9730,FLT-1088,PAX-9730,MYE363,9,BAGGAGE_FEE,2026-01-16,224.27,823.08,18726.85,AED,CREDIT_CARD,COMPLETED,11.21,0.0,0.0,
TXN-012311,BKG-9731,FLT-1088,PAX-9731,UEA270,9,TICKET_PURCHASE,2025-11-04,578.48,2123.03,48303.27,AED,VOUCHER,COMPLETED,69.42,53.92,0.0,
TXN-012312,BKG-9731,FLT-1088,PAX-9731,UEA270,9,MEAL_PURCHASE,2025-11-04,135.85,498.56,11343.26,USD,LOYALTY_POINTS,COMPLETED,6.79,0.0,0.0,
TXN-012313,BKG-9732,FLT-1088,PAX-9732,JIO240,9,TICKET_PURCHASE,2025-11-08,208.12,763.8,17377.92,INR,CREDIT_CARD,COMPLETED,24.97,32.18,0.0,
TXN-012314,BKG-9732,FLT-1088,PAX-9732,JIO240,9,SEAT_UPGRADE,2025-11-08,223.09,818.73,18627.73,INR,DEBIT_CARD,COMPLETED,11.15,0.0,0.0,
TXN-012315,BKG-9733,FLT-1088,PAX-9733,JUT810,9,TICKET_PURCHASE,2026-01-21,266.27,977.2,22233.34,USD,BANK_TRANSFER,COMPLETED,31.95,48.7,15.01,PROMO478
TXN-012316,BKG-9734,FLT-1088,PAX-9734,YUF837,9,TICKET_PURCHASE,2025-11-15,784.87,2880.46,65536.27,EUR,VOUCHER,COMPLETED,94.18,32.1,0.0,
TXN-012317,BKG-9735,FLT-1088,PAX-9735,XDT199,9,TICKET_PURCHASE,2025-11-25,1684.92,6183.65,140690.69,AED,LOYALTY_POINTS,COMPLETED,202.19,25.17,231.86,PROMO648
TXN-012318,BKG-9736,FLT-1088,PAX-9736,CCD746,9,TICKET_PURCHASE,2025-10-30,867.54,3183.86,72439.37,USD,LOYALTY_POINTS,COMPLETED,104.1,54.54,0.0,
TXN-012319,BKG-9736,FLT-1088,PAX-9736,CCD746,9,MEAL_PURCHASE,2025-10-30,280.63,1029.91,23432.6,INR,BANK_TRANSFER,COMPLETED,14.03,0.0,0.0,
TXN-012320,BKG-9737,FLT-1088,PAX-9737,PIC753,9,TICKET_PURCHASE,2025-11-17,559.32,2052.7,46703.07,USD,VOUCHER,COMPLETED,67.12,22.21,0.0,
TXN-012321,BKG-9738,FLT-1088,PAX-9738,RUB811,9,TICKET_PURCHASE,2025-12-28,2404.83,8825.72,200803.23,EUR,BANK_TRANSFER,COMPLETED,288.58,86.5,0.0,
TXN-012322,BKG-9739,FLT-1088,PAX-9739,OEG508,9,TICKET_PURCHASE,2025-11-09,2193.5,8050.16,183157.63,GBP,CREDIT_CARD,COMPLETED,263.22,58.9,0.0,
TXN-012323,BKG-9739,FLT-1088,PAX-9739,OEG508,9,BAGGAGE_FEE,2025-11-09,86.4,317.09,7214.46,AED,BANK_TRANSFER,COMPLETED,4.32,0.0,0.0,
TXN-012324,BKG-9740,FLT-1088,PAX-9740,QNE757,9,TICKET_PURCHASE,2026-01-05,1484.75,5449.03,123976.5,USD,DEBIT_CARD,COMPLETED,178.17,52.48,94.26,PROMO722
TXN-012325,BKG-9740,FLT-1088,PAX-9740,QNE757,9,MEAL_PURCHASE,2026-01-05,278.63,1022.59,23266.01,AED,LOYALTY_POINTS,COMPLETED,13.93,0.0,0.0,
TXN-012326,BKG-9741,FLT-1088,PAX-9741,KHO484,9,TICKET_PURCHASE,2025-11-08,1818.86,6675.21,151874.78,GBP,CASH,COMPLETED,218.26,79.46,0.0,
TXN-012327,BKG-9741,FLT-1088,PAX-9741,KHO484,9,BAGGAGE_FEE,2025-11-08,261.28,958.89,21816.69,AED,CASH,COMPLETED,13.06,0.0,0.0,
TXN-012328,BKG-9742,FLT-1088,PAX-9742,MHI932,9,TICKET_PURCHASE,2026-01-19,287.47,1055.0,24003.49,GBP,VOUCHER,COMPLETED,34.5,24.54,0.0,
TXN-012329,BKG-9742,FLT-1088,PAX-9742,MHI932,9,BAGGAGE_FEE,2026-01-19,267.43,981.47,22330.44,USD,LOYALTY_POINTS,COMPLETED,13.37,0.0,0.0,
TXN-012330,BKG-9743,FLT-1088,PAX-9743,PLU420,9,TICKET_PURCHASE,2025-12-25,1675.48,6149.02,139902.71,USD,VOUCHER,COMPLETED,201.06,76.85,0.0,
TXN-012331,BKG-9743,FLT-1088,PAX-9743,PLU420,9,SEAT_UPGRADE,2025-12-25,222.53,816.67,18580.98,INR,CASH,COMPLETED,11.13,0.0,0.0,
TXN-012332,BKG-9744,FLT-1088,PAX-9744,QST481,9,TICKET_PURCHASE,2025-11-01,609.41,2236.55,50886.03,INR,VOUCHER,COMPLETED,73.13,74.85,0.0,
TXN-012333,BKG-9745,FLT-1088,PAX-9745,ZGY451,9,TICKET_PURCHASE,2025-12-01,1921.21,7050.83,160420.79,USD,CREDIT_CARD,COMPLETED,230.54,54.69,26.82,PROMO886
TXN-012334,BKG-9745,FLT-1088,PAX-9745,ZGY451,9,LOUNGE_ACCESS,2025-12-01,99.63,365.66,8319.4,INR,LOYALTY_POINTS,COMPLETED,4.98,0.0,0.0,
TXN-012335,BKG-9746,FLT-1088,PAX-9746,GVE312,9,TICKET_PURCHASE,2025-12-28,1777.83,6524.65,148449.12,EUR,LOYALTY_POINTS,COMPLETED,213.34,29.93,2.4,PROMO624
TXN-012336,BKG-9747,FLT-1088,PAX-9747,UDB341,9,TICKET_PURCHASE,2025-12-16,283.69,1041.14,23688.1,INR,CASH,COMPLETED,34.04,75.49,0.0,
TXN-012337,BKG-9748,FLT-1088,PAX-9748,FHM730,9,TICKET_PURCHASE,2025-10-31,1032.18,3788.1,86186.92,AED,VOUCHER,COMPLETED,123.86,82.89,0.0,
TXN-012338,BKG-9748,FLT-1088,PAX-9748,FHM730,9,MEAL_PURCHASE,2025-10-31,164.12,602.31,13703.76,AED,CASH,COMPLETED,8.21,0.0,0.0,
TXN-012339,BKG-9749,FLT-1088,PAX-9749,LIB641,9,TICKET_PURCHASE,2025-12-09,2149.17,7887.47,179456.11,INR,CASH,COMPLETED,257.9,76.32,90.91,PROMO622
TXN-012340,BKG-9750,FLT-1088,PAX-9750,BVZ819,9,TICKET_PURCHASE,2025-11-09,1624.59,5962.26,135653.58,USD,LOYALTY_POINTS,COMPLETED,194.95,75.94,0.0,
TXN-012341,BKG-9750,FLT-1088,PAX-9750,BVZ819,9,SEAT_UPGRADE,2025-11-09,188.34,691.2,15726.19,INR,LOYALTY_POINTS,COMPLETED,9.42,0.0,0.0,
TXN-012342,BKG-9751,FLT-1088,PAX-9751,JLT582,9,TICKET_PURCHASE,2025-12-25,1977.35,7256.89,165109.01,AED,DEBIT_CARD,COMPLETED,237.28,24.89,0.0,
TXN-012343,BKG-9751,FLT-1088,PAX-9751,JLT582,9,LOUNGE_ACCESS,2025-12-25,236.33,867.34,19733.87,USD,VOUCHER,COMPLETED,11.82,0.0,0.0,
TXN-012344,BKG-9752,FLT-1088,PAX-9752,LMB457,9,TICKET_PURCHASE,2026-01-01,1797.13,6595.46,150060.14,AED,CREDIT_CARD,COMPLETED,215.66,78.66,26.15,PROMO621
TXN-012345,BKG-9753,FLT-1088,PAX-9753,YNW732,9,TICKET_PURCHASE,2025-12-29,276.98,1016.52,23127.95,AED,BANK_TRANSFER,COMPLETED,33.24,38.15,0.0,
TXN-012346,BKG-9754,FLT-1088,PAX-9754,AIT798,9,TICKET_PURCHASE,2025-12-08,2327.07,8540.33,194310.04,EUR,LOYALTY_POINTS,COMPLETED,279.25,53.51,0.0,
TXN-012347,BKG-9755,FLT-1088,PAX-9755,ABQ732,9,TICKET_PURCHASE,2025-11-19,2318.33,8508.26,193580.27,USD,CREDIT_CARD,COMPLETED,278.2,55.66,326.67,PROMO620
TXN-012348,BKG-9755,FLT-1088,PAX-9755,ABQ732,9,SEAT_UPGRADE,2025-11-19,32.07,117.71,2678.07,INR,DEBIT_CARD,COMPLETED,1.6,0.0,0.0,
TXN-012349,BKG-9756,FLT-1088,PAX-9756,HVX716,9,TICKET_PURCHASE,2026-01-12,2262.85,8304.67,188948.31,AED,DEBIT_CARD,COMPLETED,271.54,69.13,0.0,
TXN-012350,BKG-9756,FLT-1088,PAX-9756,HVX716,9,MEAL_PURCHASE,2026-01-12,124.85,458.18,10424.61,AED,VOUCHER,COMPLETED,6.24,0.0,0.0,
TXN-012351,BKG-9757,FLT-1088,PAX-9757,BHN145,9,TICKET_PURCHASE,2025-11-17,1230.43,4515.67,102740.67,GBP,CREDIT_CARD,COMPLETED,147.65,95.09,182.4,PROMO549
TXN-012352,BKG-9758,FLT-1088,PAX-9758,CUX421,9,TICKET_PURCHASE,2025-11-29,376.42,1381.48,31431.47,INR,CASH,COMPLETED,45.17,24.0,35.39,PROMO740
TXN-012353,BKG-9758,FLT-1088,PAX-9758,CUX421,9,BAGGAGE_FEE,2025-11-29,206.17,756.65,17215.32,INR,BANK_TRANSFER,COMPLETED,10.31,0.0,0.0,
TXN-012354,BKG-9759,FLT-1088,PAX-9759,WAQ142,9,TICKET_PURCHASE,2026-01-06,2126.4,7803.89,177554.4,EUR,BANK_TRANSFER,COMPLETED,255.17,98.15,155.58,PROMO160
TXN-012355,BKG-9760,FLT-1088,PAX-9760,WTN829,9,TICKET_PURCHASE,2025-12-01,1125.15,4129.3,93950.0,GBP,LOYALTY_POINTS,COMPLETED,135.02,64.68,0.0,
TXN-012356,BKG-9761,FLT-1088,PAX-9761,NFC892,9,TICKET_PURCHASE,2025-11-02,1784.32,6548.44,148990.48,AED,CASH,COMPLETED,214.12,34.73,0.0,
TXN-012357,BKG-9762,FLT-1088,PAX-9762,JLJ932,9,TICKET_PURCHASE,2025-10-31,1700.19,6239.68,141965.49,USD,CREDIT_CARD,COMPLETED,204.02,93.25,250.6,PROMO926
TXN-012358,BKG-9762,FLT-1088,PAX-9762,JLJ932,9,MEAL_PURCHASE,2025-10-31,143.01,524.85,11941.33,USD,VOUCHER,COMPLETED,7.15,0.0,0.0,
TXN-012359,BKG-9763,FLT-1088,PAX-9763,AIW670,9,TICKET_PURCHASE,2026-01-02,1118.39,4104.47,93385.18,INR,DEBIT_CARD,COMPLETED,134.21,95.05,0.0,
TXN-012360,BKG-9764,FLT-1088,PAX-9764,GKH744,9,TICKET_PURCHASE,2025-12-16,2113.56,7756.76,176482.18,EUR,LOYALTY_POINTS,COMPLETED,253.63,22.06,238.15,PROMO535
TXN-012361,BKG-9764,FLT-1088,PAX-9764,GKH744,9,MEAL_PURCHASE,2025-12-16,168.04,616.72,14031.57,AED,LOYALTY_POINTS,COMPLETED,8.4,0.0,0.0,
TXN-012362,BKG-9765,FLT-1088,PAX-9765,FBL516,9,TICKET_PURCHASE,2025-11-13,605.83,2223.38,50586.4,AED,LOYALTY_POINTS,COMPLETED,72.7,31.3,0.0,
TXN-012363,BKG-9765,FLT-1088,PAX-9765,FBL516,9,SEAT_UPGRADE,2025-11-13,186.95,686.09,15610.02,INR,DEBIT_CARD,COMPLETED,9.35,0.0,0.0,
TXN-012364,BKG-9766,FLT-1088,PAX-9766,YSF952,9,TICKET_PURCHASE,2025-11-02,2250.68,8259.99,187931.64,USD,CREDIT_CARD,COMPLETED,270.08,32.41,0.0,
TXN-012365,BKG-9767,FLT-1088,PAX-9767,QMY586,9,TICKET_PURCHASE,2025-11-10,471.91,1731.92,39404.61,AED,CREDIT_CARD,COMPLETED,56.63,48.16,66.49,PROMO824
TXN-012366,BKG-9768,FLT-1088,PAX-9768,WAZ611,9,TICKET_PURCHASE,2026-01-06,869.32,3190.4,72588.06,USD,VOUCHER,COMPLETED,104.32,32.54,44.62,PROMO911
TXN-012367,BKG-9769,FLT-1088,PAX-9769,CFM169,9,TICKET_PURCHASE,2025-12-03,2320.32,8515.56,193746.35,GBP,DEBIT_CARD,COMPLETED,278.44,32.72,0.0,
TXN-012368,BKG-9770,FLT-1088,PAX-9770,TVT578,9,TICKET_PURCHASE,2025-11-18,1528.9,5611.07,127663.25,GBP,LOYALTY_POINTS,COMPLETED,183.47,59.62,0.0,
TXN-012369,BKG-9770,FLT-1088,PAX-9770,TVT578,9,SEAT_UPGRADE,2025-11-18,92.8,340.59,7749.14,USD,DEBIT_CARD,COMPLETED,4.64,0.0,0.0,
TXN-012370,BKG-9771,FLT-1088,PAX-9771,TYA892,9,TICKET_PURCHASE,2025-11-23,1649.26,6052.8,137713.54,GBP,LOYALTY_POINTS,COMPLETED,197.91,65.48,0.0,
TXN-012371,BKG-9772,FLT-1088,PAX-9772,MUI793,9,TICKET_PURCHASE,2025-11-18,1188.18,4360.61,99212.86,USD,VOUCHER,COMPLETED,142.58,46.63,25.08,PROMO915
TXN-012372,BKG-9773,FLT-1088,PAX-9773,ANU911,9,TICKET_PURCHASE,2025-11-29,1018.16,3736.66,85016.63,AED,CASH,COMPLETED,122.18,80.69,0.0,
TXN-012373,BKG-9774,FLT-1088,PAX-9774,JSQ162,9,TICKET_PURCHASE,2025-11-10,1325.76,4865.52,110700.56,INR,CASH,COMPLETED,159.09,68.6,30.95,PROMO313
TXN-012374,BKG-9775,FLT-1088,PAX-9775,MZU275,9,TICKET_PURCHASE,2025-11-04,1036.93,3805.53,86583.62,USD,DEBIT_CARD,COMPLETED,124.43,54.77,0.0,
TXN-012375,BKG-9775,FLT-1088,PAX-9775,MZU275,9,SEAT_UPGRADE,2025-11-04,110.97,407.28,9266.4,USD,VOUCHER,COMPLETED,5.55,0.0,0.0,
TXN-012376,BKG-9776,FLT-1088,PAX-9776,RCX542,9,TICKET_PURCHASE,2025-11-24,641.22,2353.28,53542.0,INR,CREDIT_CARD,COMPLETED,76.95,93.86,0.0,
TXN-012377,BKG-9776,FLT-1088,PAX-9776,RCX542,9,LOUNGE_ACCESS,2025-11-24,222.93,818.14,18614.37,USD,BANK_TRANSFER,COMPLETED,11.15,0.0,0.0,
